index,is_hatespeech,class,text
501,1,3,3rd 1 when fucking coaches learn snap shot gun what fucking retard pokes
502,1,1,crazy people get offended words though i could give zero shits someone called spic beu2026
503,1,3,why f would retard block create ultimate account harass you retard
504,1,3,i gonna go steeres mongoloid
505,1,1,u sick spic scum
506,1,1,yu2019all canu2019t friends harass call spic go ahead flex twitter boo ud83dude09
507,1,0,what cunt ud83dude21ud83dude21 no need all
508,1,5,lmfaoo say lyn luk like dyke
509,1,3,ive binned tinder off fed mongy women matching loosing voices ud83dude44
510,1,1,beningging assert dominance ching chong 100 boundaries
511,1,1,photo id voter suppression its quite basic standard throughout world unless usa shithole country
512,1,1,plz stop singing vaishanav zana bla bla bla mongol warlord genghis khan canu2026
513,1,3,youu2019re retard spooky willy
514,1,1,to people say “immigrants need go back country” it’s always fucking easy in people’s ca…
515,1,3,wear one retard
516,1,5,lmao youre faggot pussy pluggin girls hella fat cuz cute
517,1,1,ching chong ling ling
518,1,3,wow fucking retard
519,1,3,there way reason come terms antiwhite political correctness retards it isu2026
520,1,1,true theyll go ching chong ching chong like even funny making fun people name la apa la god pls
521,1,0,i actually love mongy mackem face
522,1,1,i sometimes find crazy weu2019re tiny spic dust whole universe
523,1,4,same man oh stop feminazi
524,1,5,i think mourinhoa bit cunt hats meeting boys thai cave boys meet manchesu2026
525,1,1,canu2019t believe said faggot n word everyone like
526,1,3,torba exactly kind autistic retard would make thinly veiled brag tweet many hits websu2026
527,1,1,well job job activist ally immigrants lgbtq community
528,1,1,the kid begged life no please kill me ill anything im sorry i called spic au2026
529,1,4,big sleepy twat ud83dudc96
530,1,1,they want raise taxes take guns let illegal aliens country kill unborn children
531,1,5,cringe still stealing peoples vernacular unoriginal faggot
532,1,1,you ching chong wing kong mofucka
533,1,4,for mass murdering mongoloid ive always done pretty well ladies they always comment bedroom eyu2026
534,1,4,stream men asked opinion cunt
535,1,4,inserjit aka uber driver ur fat cunt suck clit
536,1,3,leitung literal fucking retard people follow either hate every popular thing follow hu2026
537,1,1,since chinaman white what smoking
538,1,3,in general guy committed act hurt cause help it the total futility retard rageu2026
539,1,1,some countries civilised others lolhave seen shitholeu2026
540,1,1,wealthy wouldbe immigrants told lie assets intentions — even identity cbc news
541,1,1,ud83eudd24ud83cudf4f itu2019s time de ficar mongol
542,1,0,i escaped hans got kidnapped mongol nohno
543,1,0,zarco twat
544,1,3,follow back retard
545,1,1,guess folks 3rd world dare shithole countries luck huh
546,1,1,the chinamens version bigfoot exiled albino mongoloid club feet big hairy thumbs roams thu2026
547,1,5,libtarded faggot
548,1,3,i say retard i
549,1,4,oh no a leftist feminazi threatens vote republican just spitballing im pre…
550,1,1,people still using ching chong insult asians lmfao yall look stupid
551,1,1,ud83dude02ud83dude02ud83dude02ud83dude02nyou must always think country way i swedish shithole
552,1,2,free shit explain wait said happily let racist white people call wetback spic tu2026
553,1,5,yeah faggot
554,1,5,lanie posted im single im dyke god good get ready shitposts hey lanie hope u still notifs ily
555,1,1,both democrat strongholds essentially shithole countries own
556,1,1,i be because im faggot i like dick is hardnyou dancing around i sau2026
557,1,5,you must faggot
558,1,1,dirtiest chinaman criminal lee hsien loong inciting racial hatred malaysianu2026
559,1,1,any country needs armed guards temples churches amp proposes arming teachers shithole country nou2026
560,1,3,old outdated i say retarded gop mentality paranoid ideas brainwashed citizens americans visceu2026
561,1,3,what fucking retard npc 973 no poll showed odds calculationu2026
562,1,0,mourinho selfcentred twat
563,1,1,when relatively respected amp trusted country turned total shithole need larger populateu2026
564,1,1,happy bday mongoloid
565,1,1,i cant wait boo theme tune later lads big european nights about if mongy fuck
566,1,2,true christians may retarded cousins still family nevertheless
567,1,3,wrong game retard
568,1,0,thatu2019d good one went school mongyud83dude02ud83dude02ud83dude02
569,1,0,ud83dude02ud83dude02ud83dude02ud83dude2b boy bout retarded
570,1,0,fucking hell monsters boro fan tv frightening deffo something water inbred smoggy mongy wankers
571,1,1,same day mongy mels has told derby way yet ud83dude4aud83eudd23ud83eudd23 3 cups thatu2019s
572,1,4,steve little cunt thehauntingofhillhouse
573,1,1,they let stopped selling spic nuggets
574,1,1,shithole countries
575,1,1,z facts noneritreans disguised eritrean refugees echo coast coast z h a europe…
576,1,5,reminder kelly rowland and did say faggot
577,1,1,english soup taker
578,1,1,you’re still nigger
579,1,5,everyone faggot
580,1,3,laughing clapping like retard seal thats
581,1,1,youu2019re cunt
582,1,3,drunk texters retarded lol
583,1,4,no youu2019ll get banned cunt
584,1,3,go dance retard
585,1,1,smh people still saying “nigger” 2018 what 60’s
586,1,5,he whole faggot
587,1,1,this i called dogeater ching chong yelle…
588,1,0,warners twat orchestrated media stunt the warners australianu2026
589,1,1,maybe jennie anti hacker wouldnt fat bitter cunt
590,1,1,who tf voted crunch skittles itu2019s spook season mongoloid season
591,1,5,beautiful dyke ud83cudf69
592,1,1,the u2018birminghamu2019 accent people associate dudley rest black country the shithole west midlands giviu2026
593,1,1,did go work nigger
594,1,1,whats known pittsburghshooting guy absolute racist twat deserve airu2026
595,1,1,retarded skism foh ty cash stoopid
596,1,1,already back 80s scientists warned us would huge invasion shithole countries tu2026
597,1,3,hits like arrow moved air another belter keown even though arrow goes straight big mongy ugly cunt
598,1,3,nd name aint jamar retard
599,1,1,lmaoooo the armo spic
600,1,1,going full mongol
601,1,4,women support sexual predators power cuntmascots oppression
602,1,1,trumpu2019s comments shithole countries overgeneralization mexicans musliu2026
603,1,1,listen asiactic mongol eastern euro trash wouldnnever say fau2026
604,1,4,devious dangerous narcissistic autocratic slimy little twat
605,1,1,texted didn’t text back text responses npt nigger people time
606,1,1,imad wasim audacity cr7 celebration what irredeemable twat
607,1,3,virtue signaling retard comprehend term intent
608,1,1,lmao you’re dramatic relax in voice nigger
609,1,3,yes retard
610,1,1,u201c noted douchebag spic questionable immigration status manny fawkinu2019 machado stealinu2019 sigu2026
611,1,4,picked liam good mate n dirty little gremlin cunt thrown car
612,1,3,i king mongoloid best put monkeys rest
613,1,1,its time claw country backnnor left deep state look like shithole europennmagann
614,1,0,the worse thing faggot coming social fascist coming demanding tou2026
615,1,1,the issue refugees must resolved 7 years ago way wise policies countries libya syria yemen…
616,1,4,choke one fitzsimmons cuntn
617,1,1,botherations nigger
618,1,0,report cunt well read account last night gross
619,1,0,cynical abhorrent cunt
620,1,2,wtf even mean muslims refugees europe ar…
621,1,1,ching chong ling long chow mein
622,1,5,ud83dudcf7 groupforsissiesandfaggots another sissy faggot crave attentionu2026u00a0 ready suck big
623,1,1,got asian bitch like ching chong
624,1,4,dude still twat waffle
625,1,0,love isnnsometimes iu2019m younsometimes iu2019m not nsometimes youu2019re adorablensometimes youu2019re twat nsometiu2026
626,1,1,well demi got nigger say more ima grab little coke ima come see it’s like
627,1,1,the article really say anything spics
628,1,5,i hate people ask socialize like u fucking rude have i ever asked stop breathing faggot piece shit
629,1,0,this cunt everything weird disgusting
630,1,3,you stupid motherfucker spot dodge heu2019s special paramecia retarded nnif wasnu2019t speciu2026
631,1,0,you canu2019t say n word unless youu2019re black you canu2019t use faggot unless youu2019re gay minority groups allowed tu2026
632,1,4,iu2019m tryina eat twat taco
633,1,4,benitez useless cunt
634,1,5,wow i love hearing straight bois shout faggot apartment complex
635,1,1,1st world shitholethis happens democratnaziparty iu2026
636,1,4,mark nobles cunt isnt westhamutd
637,1,0,trump famous insults shithole countries failing fake news evil democrats criminal immigranu2026
638,1,1,banter codeword cunt
639,1,1,where found time knock profile up small heath mongoloid get job
640,1,4,absolute mad cunt
641,1,5,honesty though imagine image some faggot some dumb ass cuck talking girl least youu2026
642,1,1,but ya sure africas full shithole countries
643,1,1,spasctic martial changin acownt bercuz hes sad raghead poof
644,1,1,now remember i donu2019t go weymouth anymore everyoneu2019s cunt
645,1,0,fuck okacamera fuck retarded
646,1,1,im spic i voted trump latinoswithtrump walkaway democrat plantation
647,1,1,y’all see new papa johns commercial tryna make forgot founder saying nigger
648,1,5,you fucking what i love jake shame twat
649,1,1,wasnu2019t one wanted mongy mel morris sell up suppose heu2019s main manu2026
650,1,5,im good faggot
651,1,1,cant eu tighten immigration lawsprevent immigration shithole countries like usa whilst hau2026
652,1,1,shush nigger
653,1,1,first class mongy cunt i think back decisions ive made past
654,1,1,ate mine haha get cus ching chong
655,1,1,where seljuks the mongol granddaddies proud exu2026
656,1,0,you seem twat waffle comparing people sharing theiru2026
657,1,0,you fucking cunt i told
658,1,1,then come change america shithole country fleeing from mayu2026
659,1,3,if nothing else way casually throws word retard around insult proves disgustu2026
660,1,1,love luna sheu2019s best seokjinnator best minhyuknator superior sagittarius spic
661,1,3,fucking retarded ass people man
662,1,4,cunt seen tweet u2018guardianmemewinu2019 n still didny click on tears streamin doon face starts destroyin aw hiu2026
663,1,1,ah sothe black chinaman everywhere
664,1,1,well say faggot already
665,1,3,smith looks like sid ice agenhe retarded strength im
666,1,4,see ferocity flames twat indentification informing next kinu2026
667,1,1,no negro pls u know u negro one sry
668,1,4,fod ud83dude28 second twat left too
669,1,1,jackson dont tweet weed faggot ruins lives terrible gay drinking cool
670,1,1,but didnu2019t call criminals rapist what says shithole countries iu2019m confused
671,1,3,ab honor roll fs retarded
672,1,4,when twitter account gets put hold call racist cunt cmon twitter
673,1,0,fyou dipshit atleast apologizes isnt enough low self esteem cunt like younnagain im sorry catu2026
674,1,0,stick twat dad responsible violence promotes phony 1st daughter eat bowl dicks
675,1,1,ching chong chinamen sittin fence
676,1,5,youu2019re going try come faggot your ged education helpful iu2019ll read quick itu2019s funny
677,1,1,dyke energy mary louise parker red sparrow really sexy
678,1,1,in moviereal woman curves ana represents new ideas beliefs children immigrants bu…
679,1,3,gebby i miss tooud83dude2d mongol japon kaud83dude02
680,1,3,what absolute cunt human
681,1,1,just two people street walk past chorus “chink ching chong” limp dick racism extre…
682,1,4,imagine much wet cunt get offended cartoon character
683,1,1,ching chong wong wing bong
684,1,1,dannyu2019s chinaman
685,1,1,the irony trump calling countries u201cshithole countriesu201d never ceases amuse me
686,1,3,whou2019s retarded ass kick
687,1,3,someone remove mongy jude corrie makes wanna smash telly ud83dude43ud83dude43ud83dude43
688,1,1,norwegians know country shithole country
689,1,1,our country run like zimbabwe done shithole african state
690,1,2,totally agree green card islamic maybe several wives camel land a muzzie brou2026
691,1,1,gtstella outta cannyou mongoloid
692,1,0,never liked twat even slithered wayu2026
693,1,1,a country 68 parties 68 presidential candidates vying one office shithole countryu2026
694,1,1,hating race bc looks skin racistnnall races caucasian negroid mongoloid capoid australoid etc
695,1,3,youu2019re retarded
696,1,1,to retarded political goons ud83dude02 please research fake propaganda people rejects desperatu2026
697,1,1,as member negro delegation hurt sickened loss
698,1,2,i wanna kill em raghead style pour acid shove razor wire ass thats thu2026
699,1,4,woah iu2019m smiling like twat rn thank
